t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4
3.12861,5.895250582083498,7.597585177244452,-0.27623122210105044,0.6815689509866008,-0.3620636684451014,0.3171345452488022,-0.5511799645788946,-6.783370552732424,1.2549861232574888,1.763570247233226,0.3259885283268534,-0.1354063232697166,0.20297993614801585,-9.596666417806347,-3.1470552712988287,-0.305085574475307,0.5409230761778846,-0.331215037534732,-0.016343813328992894,4.178999578609732,4.175547828201826,4.150970632412021,4.1789996114987975,0.0067869258453034775,6.13969198678462e-05,0.045263076680306165,0.012117845334859913,0.0014830000380008908,0.08890296886749584,0.996835010064116,4.832194220100107e-05,0.04640968241805527,0.9968427401534875,5.4708121931122126e-05,0.045084773750743656,0.997683635411237,2.2593561860673478e-05,0.04505731807752469
3.1733,5.582418621517219,7.650530349269328,-0.19767982208518198,0.6877820457461195,-0.35722163209980734,0.31242071766005564,-0.5493103552496712,-7.212287462069384,1.114330487048907,1.7499346412852648,0.35016474159949246,-0.15020976897058283,0.20224945979355544,-9.180554527986255,-3.135064252461441,-0.5147016299497378,0.594078113836458,-0.33568943894322495,-0.016725914870662346,4.178999568081953,4.174290185546045,4.149138402122981,4.178999599819809,0.006723856032894647,6.306981240883084e-05,0.045277191957990105,0.01094311060564696,0.0011747347292129509,0.08826488242269316,0.9967846605793721,5.034948474388566e-05,0.046496703161509646,0.996787903380782,5.483677270537391e-05,0.04512423477871232,0.9976606861014101,2.2949309826803353e-05,0.045059130388527074
3.21799,5.250831240891994,7.697201871782238,-0.11994578531899375,0.6942284598291707,-0.3521445473555803,0.30713146166171995,-0.5474589817376301,-7.6226065148226425,0.9742107818100618,1.7269303788948251,0.3767166855139617,-0.16521319520007333,0.2015019056534171,-8.758883126424145,-3.1275334458602666,-0.7333950961109603,0.6402616595162447,-0.24348734943636613,-0.013172891394383863,4.178999556896276,4.170275716406437,4.150466826751314,4.178999587311723,0.006658929486913349,6.492654598129759e-05,0.045293272392037655,0.009998941938190772,0.0009441686674561878,0.08734390003015245,0.9967320207131641,5.263986620787854e-05,0.046549187957077943,0.9967330135578932,5.4889822888948214e-05,0.04521799967159084,0.9976373429073406,2.334319406944452e-05,0.04506116272798215
3.26269,4.901324985207444,7.737618850399682,-0.043456827197622054,0.7008998293419493,-0.3467654781382474,0.3012665289968741,-0.5456478892125805,-8.014079232146525,0.8344276611883704,1.6941517509576147,0.4053327736648547,-0.17609570760970725,0.20091315164052082,-8.302073553788741,-3.1150123046809326,-0.9441168485731057,1.2348363908953188,-0.12000680794352381,-0.008460078732526116,4.178999545021677,4.1485004901320455,4.1357785383555035,4.178999573892162,0.006591959432078379,6.697005483497013e-05,0.045311469130780435,0.009230211904767353,0.0007687300334234203,0.08605767772753191,0.99667681842562,5.520228754420306e-05,0.04639612722290373,0.9966783193743873,5.469418350586467e-05,0.045518196097517116,0.9976135677331313,2.3775174209476653e-05,0.045063424914182706
3.30738,4.534776471390392,7.771800322965594,0.0313593755263279,0.7078606062259718,-0.3407904925168382,0.2947236167204321,-0.5439974266534877,-8.385135135806157,0.6952041650177329,1.6519550481534453,0.4605230017358118,-0.18145933565736178,0.20053503379576906,-7.848290140771754,-3.100435026074582,-1.1902226766865556,1.437566346677669,-0.16792242355003945,-0.01090070417214072,4.178999532321337,4.1441401265855,4.12774806300415,4.178999559553604,0.0065227571559383895,6.920227613998968e-05,0.04533193597976388,0.008596997094324444,0.0006332148104429094,0.084322180228664,0.9966187092514831,5.810917413688495e-05,0.04632046657055001,0.9966244920968905,5.382727749682892e-05,0.0456958288362772,0.9975893225564411,2.4245176690126362e-05,0.045065927494681426
3.35208,4.152093670905349,7.799772622848075,0.10404797418531773,0.7152113450308144,-0.3339028171349196,0.28730724252437967,-0.5426197537260511,-8.735909478083341,0.5566321910543045,1.5987588016985377,0.5247741163978504,-0.1889645217065314,0.20004783374738186,-7.422937729883224,-3.0908475913663636,-1.4974326653665002,0.5965766741110335,-0.4186670783419634,-0.021509762366379682,4.178999518430719,4.178048128991749,4.145702595831179,4.178999544273425,0.006451133460845051,7.16236950933387e-05,0.045354821748105636,0.00806986602721186,0.0005271310671125832,0.08206691324454965,0.9965572772642576,6.143198722549161e-05,0.04640898565550489,0.9965716895547766,5.28025421138857e-05,0.04571820854291208,0.9975645694885824,2.4753067858667156e-05,0.04506868161513626
3.39677,3.754154860731992,7.821560826135108,0.17405459652146055,0.722853539033762,-0.3263953434044328,0.27907524893819247,-0.5413555711603295,-9.067672964557637,0.41848872139481746,1.53183199995231,0.5514377318766011,-0.20767658081805546,0.19908646858232396,-6.931013757542291,-3.073538756696489,-1.7709779517678745,0.8458471756077097,-0.6823653533568237,-0.03252688817928512,4.178999502794888,4.178810810640087,4.129898171794574,4.178999527836964,0.006376899874617964,7.423358622708701e-05,0.04538026691161617,0.007626786107646453,0.0004430799195654066,0.07925841597862535,0.9964920674991548,6.520976510283702e-05,0.04655660076320237,0.9965199552583717,5.173429640490383e-05,0.04570817068829248,0.997539270735235,2.5298753347412922e-05,0.04507169949431398
3.44147,3.341877018196387,7.837193321342136,0.24079764460717015,0.730728122752659,-0.31860863789554256,0.26999243080405316,-0.540026889936682,-9.377450221578991,0.2811188591055993,1.4526792653978655,0.5892423340726193,-0.23817446681911264,0.1976326999776008,-6.425547390673116,-3.06690153240778,-2.0556454554120496,0.9960595406380669,-0.8230154467026998,-0.03857197818717209,4.178999484660717,4.178930472973508,4.1209274727174705,4.178999510199203,0.006299871315329766,7.702855928819817e-05,0.04540838023265837,0.007251028297103936,0.0003757578105425178,0.07593032122664105,0.9964225598855252,6.950761362956742e-05,0.04674951640696767,0.9964693203617916,5.063489658020253e-05,0.045687666677854344,0.9975133887167792,2.5882018455792088e-05,0.04507499354557468
3.48616,2.9162550892130663,7.846694655959726,0.30372015425638443,0.7389165230228426,-0.31049438700582704,0.25979207699813406,-0.5386127480993431,-9.664635980426663,0.14404564333972045,1.3608034976008383,0.6337605825024454,-0.27495861939539773,0.19590874991507104,-5.89782494486493,-3.0726866458805038,-2.3516020788090173,1.0944453237221918,-0.9074956122503105,-0.04235343616049791,4.178999463196438,4.17896641326388,4.115277007472346,4.1789994913030135,0.0062198700427312115,8.000127259855451e-05,0.045439209111539966,0.006929725029108777,0.00032130326799515845,0.07220884327843785,0.9963481520743325,7.440781119276958e-05,0.046990924814487606,0.9964198121398177,4.9508221973845223e-05,0.04566270455644424,0.9974868862848386,2.6502431940675323e-05,0.04507857574400131
3.53085,2.4783200976345423,7.850065850551165,0.36224230422198644,0.7474403854718206,-0.30200436350473575,0.24831113504620425,-0.5370920059116892,-9.928235519790473,0.0067138656021260516,1.2557001365252018,0.6826761210084212,-0.3155185593054723,0.19401578999056493,-5.342194693010297,-3.090993386108458,-2.658026689109791,1.1541567804550354,-0.9518151748253824,-0.044509935783032015,4.178999437426331,4.178980998279529,4.112048730339521,4.178999471106141,0.006136729721395031,8.31403213361804e-05,0.045472710943569535,0.00665286542188306,0.0002768596072257171,0.06831218066568155,0.9962681405235077,8.001155082474933e-05,0.04729034151315371,0.9963714546027467,4.835753707099774e-05,0.045635575044961005,0.9974597268448064,2.715944003217379e-05,0.045082458015023204
3.57555,2.029153353138677,7.8472827628331565,0.41576222655067,0.7562845196080038,-0.2930932331801347,0.23544501996193415,-0.5354397562893578,-10.167001518007389,-0.13143612026074394,1.136901322145997,0.7342604251418381,-0.358059333911186,0.1920264466853291,-4.754537781445225,-3.120756674678363,-2.972822270098683,1.1771659078270376,-0.9590415615332006,-0.0451542698729298,4.178999406170614,4.178988069643085,4.111086868512555,4.17899944959749,0.006050300362048197,8.642935934683467e-05,0.04550869762091192,0.0064125790466805785,0.0002402863752024817,0.06450626991662678,0.9961816975993542,8.644292415361866e-05,0.0476621351154724,0.9963242678263234,4.7186776423299546e-05,0.0456073868303771,0.9974318745135186,2.785233128798245e-05,0.045086651903888046
3.62024,1.569896197766891,7.838297111571644,0.4636589705220236,0.7654039353720123,-0.28371987084588757,0.22113791728320698,-0.5336270983353045,-10.379502563866337,-0.27091635739935077,1.0040329192459114,0.7868731076067793,-0.4009230872803003,0.19000830527725343,-4.125401379788858,-3.1585960115174925,-3.286212077811561,1.31288709948862,-1.0782177848859456,-0.05039052906342847,4.178999367990619,4.178991921908982,4.103216631385983,4.178999426839289,0.005960454128561322,8.984623348687496e-05,0.04554674056721825,0.006202618382154074,0.00020996066452650498,0.06102838194287513,0.9960878429019056,9.385469744849234e-05,0.0481261156079444,0.9962782670813743,4.6000744949093995e-05,0.045578788403576785,0.9974032943066359,2.8580206882656623e-05,0.04509116823158057
3.66494,1.1017632342839374,7.823041205046473,0.5053046542606625,0.7747617722267248,-0.27383199850192097,0.2052845775856113,-0.5316187383608979,-10.563884757907207,-0.41208779966084125,0.8571577579685103,0.845551762517215,-0.4491133462464066,0.18775613259095092,-3.4316619881808395,-3.2006011234278624,-3.5779422689158844,1.974288669186617,-1.7179656478661127,-0.07701235223367758,4.178999321150485,4.1789941986036885,4.063186068267425,4.178999403015053,0.0058670921558914325,9.336197266988897e-05,0.045585981989456216,0.006017979554866245,0.000184638827287829,0.05802466684206567,0.9959854069698055,0.0001024359321001319,0.048709013285195384,0.9962334620552866,4.480502608771588e-05,0.04555021922740229,0.9973739523690829,2.9341937553085646e-05,0.04509601661945918
3.70963,0.6260733169928823,7.801436143817317,0.5400953438308624,0.7844447777018512,-0.2632948003549468,0.18735972819727645,-0.5293567594906323,-10.717260710532651,-0.5551366337157486,0.6972439011190119,0.9337913404351553,-0.5258967295536111,0.184314114429358,-2.6394868765688178,-3.252934357030893,-3.8394559933718035,3.458418362432268,-3.1670425054439333,-0.13698729058083522,4.178999263530745,4.17899563283396,3.972999592284918,4.178999378394321,0.005770152974803583,9.693918108784952e-05,0.04562468703738608,0.0058546203235349875,0.00016335923133125693,0.0555382081816023,0.995872985421294,0.00011242154851157866,0.04944659474799162,0.9961898562408126,4.360581447410123e-05,0.04552200936797045,0.9973438162910017,3.0136078081207e-05,0.04510120467330317
3.75433,0.14430400591180942,7.773390454937893,0.5674804296587822,0.7947563511266336,-0.25177833401901695,0.16594167412897126,-0.5267194516861073,-10.835230899767607,-0.7005244684022682,0.5256418544794936,1.0883631522109904,-0.667445682495575,0.17819155449694693,-1.7314652947969844,-3.346595605412431,-4.126471992938056,4.839703641938683,-4.498312036227818,-0.19243272346718357,4.178999191882825,4.1789965996271645,3.889623921905283,4.1789993531127,0.005669624010775191,0.00010052896402839174,0.04565894106355736,0.005709247352508752,0.00014537297102623533,0.05353940029242252,0.9957488812736525,0.00012410414764151885,0.05038623670108831,0.9961474463838693,4.2409856943232974e-05,0.045494425339819934,0.997312855511689,3.096077931267987e-05,0.04510673703705229
3.79902,-0.34185649633030923,7.738761388442023,0.5869133014301449,0.8059709529390376,-0.23879469467139566,0.1391154472953627,-0.5234833471937362,-10.912617641218842,-0.850098433087629,0.34121181006401896,1.3046706321037504,-0.8684948814374215,0.16959089616295586,-0.7237595449175557,-3.522721081383198,-4.551177515842802,3.8252998796778908,-3.437178055775994,-0.14998825116437633,4.17899909904384,4.178997308259678,3.953450837905519,4.178999327045554,0.00556556284448489,0.00010406116629030151,0.04567765924114172,0.005579153998472173,0.00013009335403657953,0.05196902783754387,0.9956110313824265,0.00013784989122597887,0.05158956282456336,0.9961062217169937,4.1224666875621826e-05,0.045467698130270795,0.9972810416180773,3.181389361173008e-05,0.04511261565235343
3.84372,-0.8304991687132443,7.69727787999302,0.5976786293661064,0.8176935076248552,-0.2241303412469743,0.10662216826934302,-0.5193983398971188,-10.944965614316372,-1.0075442140391793,0.13779982209316108,1.4756399802342792,-1.0221173711999922,0.16288726655602143,0.37444551934307846,-3.757451200373077,-5.087408624847223,0.16937603895529596,0.2372599414114947,-0.00015149650430369685,4.17899897385105,4.1789978403134524,4.17876970156053,4.178999298311786,0.005458194450299663,0.000107368394185226,0.04563493687096307,0.005462095427870753,0.00011705857060141919,0.05078824727446334,0.9954569089591179,0.0001541224233085848,0.05313410467189871,0.9960661628522469,4.005886474682212e-05,0.04544204201985233,0.9972483481803971,3.26934376801948e-05,0.04511884263431616
3.88841,-1.319508136596076,7.6485207582636505,0.5988062765915471,0.8287513803362944,-0.20833295260333387,0.07160916155054545,-0.5144323696140651,-10.928230009692905,-1.1754811085485195,-0.08957867465805316,1.483210134700589,-1.011513188836118,0.16288049551599854,1.606873788877949,-3.896124276614019,-5.339339890500248,0.1643953837258929,0.2416854742538919,-1.982216094537461e-05,4.178998811211305,4.178998204711213,4.178967949781854,4.178999258379845,0.00534904185357017,0.00010915259672949373,0.045347354442014834,0.005356190371416067,0.0001059050564546861,0.05004574577668731,0.9952833921135751,0.00017351684554282686,0.055110997404776305,0.9960272409146166,3.892193763024326e-05,0.04541765441987239,0.9972147501931582,3.359798723883381e-05,0.045125423177888924
3.9331,-1.806538925479388,7.5921107504830685,0.5895034969983801,0.8384821362002335,-0.19193643373461844,0.036592396937410544,-0.5086935360114103,-10.856411806452947,-1.3496159081094672,-0.3282170792902735,1.4905576819453428,-1.0007112100931377,0.16287960957710695,2.8395625033966616,-3.983317916112582,-5.493503611194913,0.16229981858424847,0.24318779738624396,-6.762073209015913e-06,4.17899859175141,4.178998477350261,4.17898769751615,4.17899920305438,0.005239885377885698,0.00010915647568447222,0.045178539711301716,0.005259873458672267,9.631691274380045e-05,0.049319504672639465,0.9950865956177922,0.0001967964957827657,0.05761158109022035,0.9959894182221499,3.782269246670623e-05,0.04539468707775575,0.9971802242327459,3.4525960412335996e-05,0.045132360660376
3.9778,-2.2891279649896465,7.527822245843412,0.569364733630622,0.8468747612113753,-0.1749685623272868,0.0016362603892802151,-0.5021817081773735,-10.729499364173389,-1.5276477719987291,-0.5737457334876503,1.497811569237282,-0.9898420859720959,0.16287930735054043,4.06393434270182,-4.019158072025719,-5.550654593485155,0.16041817326299634,0.2444520168004677,-2.7883164809312896e-06,4.178998289076474,4.178998684843968,4.178993655863641,4.178999125099688,0.00513105980716998,0.00010882557071571828,0.04511721860530322,0.005171822765576359,8.805069309590802e-05,0.048659947800055496,0.9948616479961778,0.0002249476216144029,0.060695664457401606,0.9959526498630173,3.6768359132579575e-05,0.045373234588879666,0.9971447489389729,3.547529377296723e-05,0.04513965392103647
4.02249,-2.764819750289437,7.45553240141157,0.5381790794409971,0.8539209631954563,-0.15745806159717715,-0.03319726395424961,-0.49489786159941973,-10.547864400308672,-1.7072814888893515,-0.8218287145337774,1.5049813575868882,-0.9789164583674208,0.16287918272850657,5.271562498929352,-4.004065433776703,-5.512020551033905,0.15858201323095292,0.24564602227495194,-1.015718503177403e-06,4.1789978602485665,4.178998845158748,4.178996163569544,4.1789990144415246,0.005022715145319681,0.00010834466185029869,0.045086786124306145,0.00509091646837902,8.090629719733891e-05,0.04811335692353668,0.9946023814422461,0.00025926655393174956,0.06434089452242572,0.9959168849932288,3.57648697884463e-05,0.04535334801651843,0.9971083049786162,3.6443960356590255e-05,0.04514730076509902
4.06719,-3.2311838230857424,7.375220591270295,0.4959282925046209,0.8596147079210353,-0.13943495939280298,-0.06784679563761423,-0.4868441871724501,-10.312255263137658,-1.886240649900914,-1.0681849715945175,1.5120690799302685,-0.9679374654465462,0.1628791373316133,6.454145156722431,-3.938781218291052,-5.379417518691899,0.15675414818210018,0.24680466040144494,5.2296427687812426e-08,4.178997232769539,4.178998970692757,4.178997426510215,4.178998855593326,0.0049150359717542655,0.00010767917356541653,0.04506829794566843,0.005016200402033665,7.471606634535413e-05,0.0476680218302705,0.9943009051588166,0.0003014762834294714,0.06839425618743702,0.99588206802186,3.48169713688907e-05,0.0453350435378561,0.9970708749342587,3.743004435753427e-05,0.045155298518544815
4.11188,-3.6858314884805683,7.286967245118856,0.44278375415772664,0.8639521847825208,-0.12093056553500113,-0.10225153220998401,-0.4780241092948667,-10.023791345302918,-2.0622819743726297,-1.3086146203597655,1.5190751070064272,-0.9569066879306238,0.16287913966896891,7.603555667276546,-3.824363496189425,-5.155243955804568,0.1549208401127377,0.24793743060425968,9.399757850151593e-07,4.178996279445448,4.1789990702060384,4.178998140228682,4.1789986229202265,0.0048082489681726395,0.00010678700358162571,0.045055580176741813,0.004946859829502246,6.934057253141882e-05,0.04730582644756932,0.9939470103502853,0.0003538948085312863,0.07257483157649999,0.9958481396643198,3.392835754018474e-05,0.04531831036234602,0.9970324431197576,3.8431814501151135e-05,0.045163644680191746
4.15658,-4.12643223248827,7.1909520501707,0.379102257370037,0.8669317955012932,-0.1019774249856666,-0.13635132748642767,-0.4684422977838805,-9.683955254852952,-2.2332094714379718,-1.5390249741362576,1.5259991955430203,-0.94582528197007,0.1628791816805895,8.711895323582409,-3.6621807142905674,-4.842466587257716,0.1530732416708828,0.2490455711219986,1.9477171242646773e-06,4.178994769378212,4.178999150055933,4.17899857725674,4.1789982710753355,0.004702602560928708,0.00010564640724393065,0.045046101788405575,0.00488219596603284,6.466386346940629e-05,0.047010509946071005,0.993527327445733,0.0004196829045523737,0.07655309690199727,0.9958150378536141,3.3101810705657154e-05,0.0453031177841845,0.9969929953277981,3.944779195954619e-05,0.04517233763843253
4.20127,-4.550729736828929,7.087451526290735,0.3054206452200657,0.8685541444189965,-0.08260926548871915,-0.1700867897047827,-0.4581046774424876,-9.294582627528449,-2.3968883120916815,-1.7554559421149125,1.532840706840927,-0.9346943483730134,0.1628792687325691,9.771545252602126,-3.4539031690083855,-4.444601819779597,0.15120115059833322,0.25012537180512917,3.379928397953668e-06,4.178992277120002,4.178999215005192,4.178998860910664,4.178997713813626,0.004598344362834703,0.0001042581980940051,0.04503865331806598,0.004821606601828641,6.058936420419941e-05,0.046768791407431266,0.9930241114853678,0.0005032159603651398,0.08005900146694693,0.9957826985074127,3.233934620139925e-05,0.04528942129634764,0.9969525185198305,4.047680796759082e-05,0.04518137740499221
4.24596,-4.956557386309285,6.976835989338784,0.22244933216384075,0.8688220263687221,-0.0628609444313727,-0.20339938483843442,-0.44701843631830557,-8.857849619760696,-2.5512583201656773,-1.9541045970515984,1.5395985462175774,-0.9235151537703591,0.16287941979632178,10.775216541688499,-3.201492608244819,-3.9656933307975546,0.14928868468871856,0.25116834352317624,5.653358183612807e-06,4.178988054966487,4.1789992687632935,4.178999053141925,4.178996771878356,0.004495701191626676,0.0001026431712080272,0.045032590512948466,0.004764570108780035,5.703649304860492e-05,0.04657012356940349,0.9924134583052885,0.0006106531800792982,0.08294543979538793,0.9957510561547891,3.1642352623594224e-05,0.045277167759445194,0.9969110004737164,4.151804611409905e-05,0.04519076630638347
4.29066,-5.3418531668129985,6.859565921635891,0.13106474905955331,0.8677404108875573,-0.04276839827536897,-0.23623154116530665,-0.4351920338428728,-8.376258161301523,-2.69434699856817,-2.1313487412960845,1.5462709091452764,-0.9122893442093063,0.16287967246957455,11.715998156190404,-2.907190156466368,-3.410286259761535,0.14731225155913633,0.2521649563450328,9.18607143758689e-06,4.178981086501972,4.1789993143556226,4.178999187716119,4.178995026782735,0.004394863141451816,0.00010083805017485944,0.045027539437015436,0.004710632212651308,5.393789612872798e-05,0.04640620562933731,0.991662629863543,0.0007508284417455627,0.08518668310059774,0.9957200444308495,3.101172393961271e-05,0.04526629967108405,0.9968684294093575,4.257106435892333e-05,0.045200509564149276
4.33535,-5.704673855909993,6.736187772014064,0.03230076014446462,0.8653164229357457,-0.022368596069233297,-0.26852675223055383,-0.4226352107014638,-7.852619066206312,-2.824282015841743,-2.283769319318591,1.5528549366497624,-0.9010189916712711,0.16288008303520207,12.58740261352052,-2.573502662185905,-2.783398869160563,0.14525047208263564,0.2531310328013424,1.333442342205022e-05,4.17897120849265,4.178999354372907,4.178999284350458,4.178991330279643,0.004295972479589159,9.889066186265798e-05,0.04502326566202141,0.004659395018071132,5.123719458017674e-05,0.046270517682585235,0.9907259487778045,0.0009366810857383895,0.08684054369411609,0.9956895964503227,3.0447980526832663e-05,0.045256758617267086,0.9968247936172409,4.363579211659767e-05,0.04521061568766505
4.38005,-6.043208412550412,6.607329211086726,-0.07266089388487905,0.8615593248713107,-0.001699486691912678,-0.30022966736362433,-0.40935900152334165,-7.290033102443562,-2.9393030825308086,-2.4081715636434735,1.5593468142302753,-0.8897054609597136,0.16288067900878633,13.383408365094207,-2.2031863259079594,-2.090490967174808,0.14307984011084107,0.2541738370298788,1.3692474978117659e-05,4.178961030591969,4.178999391124643,4.178999355348626,4.178981656555924,0.004199117732613092,9.685474697606674e-05,0.045019610714816125,0.004610507867071067,4.888715100006387e-05,0.04615793373661583,0.9895383250639199,0.0011876237138846674,0.08800624934547659,0.995659645072831,2.9951377491787546e-05,0.04524848800751472,0.9967800811190548,4.471249818616072e-05,0.04522109659794389
4.42474,-6.355790477746808,6.473693871568551,-0.18250106665566748,0.8564805165146289,0.01920008167993634,-0.33128613201922114,-0.3953757506320423,-6.691870167270622,-3.0377730958104725,-2.5016047294534,1.5657416767936858,-0.8783453227755949,0.16288129098525744,13.851138495023326,-1.7617572484687696,-1.0315051782527698,-6.296300537741922,-6.226977481841803,0.2644385803402634,3.781313462198198,4.178999427301871,4.178999412093303,4.178965477918441,0.00410433284744631,9.478488516678222e-05,0.04501645931512027,0.004563659689876363,4.684817719470464e-05,0.04606441535399158,0.9880047262727142,0.0015335987912057849,0.08879305428911834,0.9956301230733071,2.9521999523990136e-05,0.04524143520256432,0.9967342793932495,4.580172580522761e-05,0.045231967396723465
4.46944,-6.64115088123541,6.336118737864865,-0.29546891327806646,0.8491443927901392,0.03623219528141994,-0.3631607702397327,-0.38177911825414207,-6.0728023310623875,-3.1165137168883428,-2.5477071981398525,1.2843325239347265,-1.1566561256880246,0.17470020535103634,14.660277954161078,-1.649476881741131,-0.455454441889696,-0.6546898039245939,1.07049707537267,-0.034741754130110165,4.178936576700701,4.178999461486273,4.178999452263372,4.126693346630204,0.004011606732538066,9.272611490824421e-05,0.04501372107792111,0.004518574119336801,4.508557053956085e-05,0.04598670658895527,0.9859823986787778,0.002022327593936321,0.08930176210135359,0.9956009641204827,2.9158952824314994e-05,0.04523553895184616,0.9966873757586977,4.6903634551807476e-05,0.04524324002449257
4.51413,-6.898018028744815,6.1951544094517255,-0.40993564363690144,0.8397902519647947,0.049220319365941755,-0.39535578466495724,-0.3688136498407258,-5.417570520727471,-3.1902360383005415,-2.568063445096259,1.2550715790348677,-1.108810938929094,0.17314744471961724,14.841874942993135,-1.4016827849757532,0.6239760716732166,-6.8859285197579165,7.226191072269043,-0.2879516040932727,4.178940231980908,4.1789994938409825,4.1789994871198095,3.7459303077347537,0.003920880086470493,9.072664606757232e-05,0.04501132405625602,0.004475002688034976,4.357143130182574e-05,0.0459222846960547,0.9832490514731934,0.002733347205584419,0.08961637288433749,0.9955721015288734,2.8862591609256734e-05,0.04523076543337044,0.9966393549693386,4.802078935907391e-05,0.04525495187798315
4.55883,-7.125383839447439,6.051139859444958,-0.5242133097956836,0.8311393386282766,0.06057773389603078,-0.42217670661671586,-0.3567976692502398,-4.754222348334766,-3.2528833599670635,-2.5401752309487184,0.9473093780762435,-0.7858409193350965,0.16027763069366108,15.245727072935066,-1.2857224912143064,1.1423809911565816,-3.0440054243185526,-0.8314190329492256,0.03978953084352337,4.051512770748914,4.178999528216235,4.178999522067135,4.1113466578657185,0.003832051859754019,8.882822671647486e-05,0.0450092068792689,0.004432720765752575,4.2281922282399774e-05,0.045869129525538586,0.9794421043970537,0.0038069470761397267,0.08980181089292597,0.9955434679904591,2.8633538414399462e-05,0.04522709181723064,0.9965901971482073,4.915782113140786e-05,0.04526716521872495
4.60352,-7.322669540586111,5.904447001561873,-0.6367096070415739,0.8233412935732589,0.06895654144466756,-0.44419111826172636,-0.34647997174577455,-4.072824261538196,-3.3103479099667825,-2.4891172382375184,0.81125948931684,-0.8230006648603579,0.1620559984987257,15.363507150583876,-1.1751162039048715,1.7501402825566117,-2.889214968257059,3.1245623459010496,-0.12289386169640645,4.178885179909954,4.178999556676103,4.17899955266922,3.9940823843733697,0.003744992316008432,8.705954374558631e-05,0.04500731550048798,0.004391524893610801,4.119587214177464e-05,0.04582558982514001,0.9739331211121751,0.005508983284878578,0.0899052452465167,0.9955149960899223,2.847190053670552e-05,0.04522449408901152,0.9965398773487437,5.031979946351833e-05,0.04527995216540334
4.64821,-7.489366539321079,5.755302717541969,-0.7463070657630815,0.8157125346195092,0.07526225909971995,-0.46394634034956217,-0.33719794925874114,-3.3861620689899814,-3.362868982216981,-2.4108958300715058,0.6821278616616847,-0.6833503356639758,0.1565633354175643,15.47692702624191,-1.0962596242576885,2.217403838895048,-0.8746831521609018,1.0788222133420524,-0.03989422683327269,4.17894900008177,4.1789995825371244,4.178999582354879,4.118957681717739,0.0036595481801897072,8.544413581872487e-05,0.045005602051127004,0.0043512286480464095,4.029624556439089e-05,0.045790384105955005,0.9655396337862182,0.008393487325956975,0.0899591601124333,0.9954866174146139,2.837867530850228e-05,0.04522296922892889,0.9964883639027594,5.1513445984334274e-05,0.04529340912439929
4.69291,-7.625247023034848,5.6038888819131865,-0.8519306157339885,0.8087541315581132,0.08074141888094521,-0.48111287438639233,-0.32852395733579276,-2.694430647148315,-3.4118656097328706,-2.3117903740804473,0.643034453811449,-0.6351330621519823,0.15478028829174512,15.429210937149811,-0.9868800251884303,2.708782996711901,-0.9296766717422444,1.1186170279188077,-0.04182449782418582,4.178978911786259,4.178999604001077,4.178999610036891,4.11608492405994,0.0035755544551531325,8.399372503657474e-05,0.04500402330966388,0.004311660281586232,3.95683664601777e-05,0.04576248135994362,0.9517694115671715,0.013770222219046719,0.08998482773409743,0.9954582625833647,2.8354831249276944e-05,0.04522252093015854,0.9964356179212607,5.274598149864774e-05,0.04530764618914334
4.7376,-7.730250964134798,5.450393463198955,-0.95262729028688,0.8020434712792847,0.085838168265706,-0.4968908631260234,-0.32008992433364153,-2.0048318655973496,-3.45597358555089,-2.1907230387755114,0.6014831455377261,-0.5851371846818237,0.15291096893017656,14.870885779925402,-0.7919657121487307,3.344596398835088,-9.342264048490435,9.453776543440583,-0.38421408714435823,4.178989577642012,4.178999621256028,4.178999635668861,3.6012240186511972,0.0034928440485488444,8.271040660428824e-05,0.04500254022044559,0.004272660143660177,3.9000137926055443e-05,0.04574107541479804,0.9264350135636711,0.02533439800350052,0.08999552396956424,0.9954298610175016,2.8401565863014067e-05,0.04522316395832644,0.9963815933855502,5.4024535710532e-05,0.04532278150512194
4.7823,-7.804969464903076,5.295126092150135,-1.0472400546820708,0.7981088005870501,0.0885939009981237,-0.5066380632649713,-0.3138333092861314,-1.3401870722768625,-3.4913699899653854,-2.0412384273581448,0.18393658849023525,-0.16260664750997178,0.13573876437423768,15.065975235155255,-0.8223125010529805,3.2080863731829523,-0.4840195535580295,0.5276527871304159,-0.020617543679822575,4.178993742969032,4.178999635782875,4.178999659085909,4.147989894583561,0.003411262758589725,8.158128995911946e-05,0.0450011184266253,0.004234080758090421,3.8579385569756005e-05,0.04572545832553802,0.869773212545535,0.05666180101813606,0.08999911313190016,0.9954013422472554,2.8518770246260945e-05,0.04522490065916152,0.9963262387880008,5.535459754934745e-05,0.045338923233816456
