t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3
3.78695,3.5865939377708975,7.9638065787883665,-0.19552818866161809,0.5628644150863346,-0.39621361743574257,0.20982889264144122,-0.694384812009336,-9.373931613161117,0.6485933286914911,1.2972731308483965,0.6378230816455078,-0.059799921350547694,0.11167331268515325,-7.174379838646023,-3.0160597648377525,-1.0881420409442824,1.4405844662398242,-0.27355325659265356,-0.014251675448932011,4.178999502948169,4.145654151421095,4.124223017796953,4.17899954567166,0.004203457157895598,6.721340906494526e-05,0.04594920170293038,0.005309102184577832,0.00042149117005158313,0.07863009904083831,0.9956506113458757,6.681619364951258e-05,0.04601173209822136,0.995711466881159,4.499622106118138e-05,0.04594581763112618
3.83678,3.11048371775957,7.992404360503702,-0.13216432013187837,0.5717059273738092,-0.38727900401602083,0.1983080974781485,-0.6955869577937848,-9.731418943868182,0.49830812232746524,1.2430528355203028,0.7096049927063148,-0.07343062194138622,0.11096317556822809,-6.588465925559361,-3.1379532163695245,-1.4500254428631891,1.5443511552530822,-0.24190570245575085,-0.013275156851425619,4.178999482693421,4.14177201262072,4.121809328575785,4.178999524856512,0.004133795352101188,6.966180579441085e-05,0.04601859236377987,0.004958711578564406,0.000350390606013426,0.0747098887936176,0.9955785850004312,7.202634544458353e-05,0.04616566678496642,0.9956675036120631,4.39632690957921e-05,0.0459063405189093
3.88661,2.6172800337060704,8.013365735771336,-0.07194767177934498,0.5811304138426431,-0.3773851279544495,0.1852447095822003,-0.6968158412169486,-10.059711165656534,0.3419491694377762,1.1708004964074188,0.7865574240777192,-0.08548437791732354,0.11030169673740703,-5.9706601874612195,-3.2753755876200046,-1.8359187805845278,1.4599844110380147,-0.03233189044722527,-0.005029235235259642,4.178999461068752,4.138187845966142,4.13062504497825,4.178999502304375,0.004061553355010524,7.224199709066306e-05,0.04609418076509886,0.004664442205943665,0.0002942693726207405,0.07036187285459335,0.9955004957512816,7.808924914951256e-05,0.0463615109912033,0.9956246006955632,4.290291649992046e-05,0.045865481638119626
3.93644,2.1084762712824943,8.026367321190145,-0.01580725393048197,0.5910527402122652,-0.36637901720165805,0.17070590265145597,-0.6980562874913341,-10.357219162302732,0.17874268996284287,1.0793197386239008,0.8593060018940849,-0.08709542186434616,0.11005109836929913,-5.267794457452387,-3.405899409299748,-2.201347212297403,2.258030169552163,0.32918437600204553,0.009331285192959237,4.178999438170221,4.102830760985273,4.116862729019948,4.178999477944508,0.003986619144460515,7.49342105500096e-05,0.046175642425310616,0.004414951609552003,0.00024949059639166224,0.0659442105604272,0.9954153192091352,8.517654214647001e-05,0.04661172454763248,0.9955827812316136,4.18194639496498e-05,0.0458239877605574
3.98627,1.5857095475173015,8.031074232722052,0.03532556497329607,0.6015072146127319,-0.35370322113128194,0.15458471123405834,-0.699418816409337,-10.619704536880212,0.009032427073121409,0.9696302941586699,0.9718198631787927,-0.07069271577210073,0.1105160606811255,-4.393984029955471,-3.5042467994598043,-2.5035578464260526,5.360117121521323,0.384292667654896,0.010705856662874864,4.178999413995324,4.0063682736839805,4.022467268301294,4.1789994519537625,0.003908906475738549,7.771266872196663e-05,0.046262303993348505,0.004201543072771339,0.00021340853678066435,0.061837997971871894,0.9953218145284507,9.350468068451185e-05,0.0469339969506794,0.9955420628358578,4.0718395755860394e-05,0.04578241284548151
4.03609,1.0509256068659472,8.027203241554238,0.08063022045129668,0.6131838733070255,-0.33764220455201854,0.13532798406848615,-0.7012058376704157,-10.83864940143518,-0.16557832154234048,0.8448821999793572,1.2389055214719447,-0.05154405580985198,0.11104951558697362,-3.441014201582762,-3.6405019658850795,-2.958857676394488,6.681903338433974,-0.725347853314685,-0.03598667517383927,4.178999388050672,4.000866223907184,3.9467508857599016,4.178999425184663,0.0038283632781383843,8.054319760016386e-05,0.046352941894037665,0.004017465446172055,0.00018407762659928455,0.058308720063563954,0.99521846960318,0.00010334492527066279,0.04735317405918576,0.9955024567042102,3.960613164757407e-05,0.04574121337019273
4.08592,0.5063743595664633,8.014469307438246,0.11917076378608513,0.626781108912435,-0.3168125934891924,0.11055993582553786,-0.7032437213876679,-11.01010937560921,-0.34697843688160424,0.6974472778724179,1.571853573041819,-0.08768692442670271,0.10925635983856738,-2.449230950089114,-3.9006152550495092,-3.688893615680829,3.288893274820851,-3.086217744080736,-0.1333524967113375,4.178999358475429,4.178684911107305,3.9781548007249072,4.178999398615214,0.0037449779766493742,8.338530148901044e-05,0.046445612451734355,0.0038574172531532246,0.00016004819301882958,0.05544812738821288,0.9951034292039014,0.00011504039927855446,0.04790428063263419,0.9954639662932564,3.8490410953722284e-05,0.04570080734997479
4.13575,-0.0455313811848517,7.992389909816128,0.14945909128278312,0.6415835808893552,-0.29331401953804603,0.07975790735808656,-0.7042556902745443,-11.13215045153832,-0.5413395617458914,0.5136358876769209,1.7357336162286614,-0.241467985386031,0.10261162828481465,-1.2034188112603554,-4.210524271459916,-4.250504628215054,2.365013981184706,-2.1546067899354955,-0.09545339403672763,4.178999319253824,4.178967633959302,4.035428646171251,4.178999368640782,0.003658778219130066,8.619975751930761e-05,0.046537369082453754,0.00371719320901169,0.00014022404414153474,0.053215312277909446,0.9949743930228686,0.0001290361810327824,0.04863726761959718,0.9954265853384157,3.73809548408127e-05,0.04566161563853046
4.18558,-0.6019986788746056,7.960256353211974,0.16987252295449923,0.6563661290632132,-0.2693128217909857,0.044209854440382494,-0.7033488482371011,-11.19211479524964,-0.7511429338190351,0.30184036139135023,1.8535783016555996,-0.348828432892351,0.09785534553863108,0.12019235520452243,-4.583432787464602,-4.78045160170205,0.03529791373652752,0.18021788964903868,-5.0968890679367666e-05,4.178999264239205,4.178988374514229,4.178911661877265,4.178999331927777,0.0035698288252096165,8.894939392044988e-05,0.046622531107867515,0.003593422310263895,0.000123770898747795,0.051511609150339734,0.9948284834774218,0.00014590954544679117,0.04962312245686498,0.9953902963669127,3.628897150301893e-05,0.04562404849709547
4.23541,-1.1598272971257222,7.91720364680397,0.17904953042939123,0.6701723554776902,-0.24462422689501245,0.006704590327403614,-0.7007018301645174,-11.18612581150473,-0.9795277126454636,0.06363846504607729,1.8553371375752183,-0.3398484773052136,0.09785280584417834,1.5455918805054272,-4.865576964233889,-5.059493730321222,0.03318501326992155,0.18142733631679073,-8.193557922092489e-06,4.178999184908237,4.178993998340359,4.178981581679028,4.178999280429834,0.003478231075243043,9.159774996657318e-05,0.04668392559246048,0.0034833767104085304,0.00011004559985536459,0.05024010959127027,0.9946620699370868,0.00016641354033499107,0.050961383978716863,0.9953550702822028,3.522608470982686e-05,0.04558847127945288
